element_type,osmid,name,tourism,geometry,start_date,nodes,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,air_conditioning,brand,brand:wikidata,building,designation,phone,shop,toilets,website,wheelchair,amenity,operator,self_service,cuisine,official_name,healthcare,addr:country,email,layer,source,brand:wikipedia,alt_name,drive_through,opening_hours,ref,takeaway,atm,internet_access,building:levels,wikidata,addr:unit,ele,gnis:feature_id,denomination,religion,historic,tomb,townhall:type,access,toilets:disposal,unisex,description,operator:type,office,craft,leisure,note,telecom,check_date,social_centre:for,architect,level,healthcare:counselling,operator:wikidata,operator:website,operator:wikipedia,building:part,shelter_type,bench,generator:method,generator:output:electricity,generator:source,generator:type,power,ways,type
way,967048356,,,"POLYGON ((-121.427306 37.751741, -121.427269 37.751741, -121.427269 37.751688, -121.427164 37.751688, -121.427164 37.751857, -121.427306 37.751857, -121.427306 37.751741))",,"[8946842514, 8946842515, 8946842516, 8946842517, 8946842518, 8946842519, 8946842514]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048357,,,"POLYGON ((-121.428081 37.752651, -121.427953 37.752651, -121.427953 37.75278, -121.428081 37.75278, -121.428081 37.752651))",,"[8946842521, 8946842522, 8946842523, 8946842524, 8946842521]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048358,,,"POLYGON ((-121.428136 37.75265, -121.428138 37.752779, -121.428285 37.752778, -121.428284 37.752649, -121.428136 37.75265))",,"[8946842525, 8946842526, 8946842527, 8946842528, 8946842525]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048359,,,"POLYGON ((-121.428521 37.752782, -121.428666 37.752782, -121.428666 37.752646, -121.428521 37.752646, -121.428521 37.752782))",,"[8946842529, 8946842530, 8946842531, 8946842532, 8946842529]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048360,,,"POLYGON ((-121.428334 37.752788, -121.428478 37.752788, -121.428478 37.752653, -121.428334 37.752653, -121.428334 37.752788))",,"[8946842533, 8946842534, 8946842535, 8946842536, 8946842533]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048361,,,"POLYGON ((-121.428706 37.752655, -121.428706 37.752782, -121.428857 37.752782, -121.428857 37.752655, -121.428706 37.752655))",,"[8946842537, 8946842538, 8946842539, 8946842540, 8946842537]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048362,,,"POLYGON ((-121.429038 37.752775, -121.429039 37.752649, -121.428895 37.752649, -121.428894 37.752775, -121.429038 37.752775))",,"[8946842541, 8946842542, 8946842543, 8946842544, 8946842541]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048363,,,"POLYGON ((-121.42942 37.752648, -121.429278 37.752648, -121.429278 37.752778, -121.42942 37.752778, -121.42942 37.752648))",,"[8946842545, 8946842546, 8946842547, 8946842548, 8946842545]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048364,,,"POLYGON ((-121.429243 37.752625, -121.429076 37.752625, -121.429076 37.752714, -121.429138 37.752714, -121.429138 37.752788, -121.429243 37.752788, -121.429243 37.752625))",,"[8946842549, 8946842550, 8946842551, 8946842552, 8946842553, 8946842554, 8946842549]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048365,,,"POLYGON ((-121.42961 37.752648, -121.429464 37.752648, -121.429464 37.75278, -121.42961 37.75278, -121.42961 37.752648))",,"[8946842555, 8946842556, 8946842557, 8946842558, 8946842555]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048366,,,"POLYGON ((-121.429648 37.752651, -121.429648 37.752784, -121.429817 37.752784, -121.429817 37.752651, -121.429648 37.752651))",,"[8946842559, 8946842560, 8946842561, 8946842562, 8946842559]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048367,,,"POLYGON ((-121.43023 37.752668, -121.430059 37.752668, -121.430059 37.752786, -121.43023 37.752786, -121.43023 37.752668))",,"[8946842563, 8946842564, 8946842565, 8946842566, 8946842563]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048368,,,"POLYGON ((-121.430302 37.752771, -121.43041 37.752771, -121.43041 37.752655, -121.430302 37.752655, -121.430302 37.752771))",,"[8946842567, 8946842568, 8946842569, 8946842570, 8946842567]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048369,,,"POLYGON ((-121.430458 37.752776, -121.430611 37.752776, -121.430611 37.752657, -121.430458 37.752657, -121.430458 37.752776))",,"[8946842571, 8946842572, 8946842573, 8946842574, 8946842571]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048370,,,"POLYGON ((-121.430648 37.752778, -121.430782 37.752778, -121.430782 37.75275, -121.43082 37.75275, -121.43082 37.752644, -121.43071 37.752644, -121.43071 37.752718, -121.430648 37.752718, -121.430648 37.752778))",,"[8946842575, 8946842576, 8946842577, 8946842578, 8946842579, 8946842580, 8946842581, 8946842582, 8946842575]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048371,,,"POLYGON ((-121.430862 37.752658, -121.430861 37.752777, -121.431004 37.752778, -121.431005 37.752615, -121.430894 37.752615, -121.430894 37.752659, -121.430862 37.752658))",,"[8946842583, 8946842584, 8946842585, 8946842586, 8946842587, 8946842588, 8946842583]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048372,,,"POLYGON ((-121.431056 37.752644, -121.431056 37.752761, -121.431201 37.752761, -121.431201 37.752644, -121.431056 37.752644))",,"[8946842589, 8946842590, 8946842591, 8946842592, 8946842589]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048373,,,"POLYGON ((-121.431241 37.752642, -121.431241 37.752774, -121.431397 37.752774, -121.431397 37.752642, -121.431241 37.752642))",,"[8946842593, 8946842594, 8946842595, 8946842596, 8946842593]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048374,,,"POLYGON ((-121.431442 37.752646, -121.431442 37.75278, -121.43159 37.75278, -121.43159 37.752646, -121.431442 37.752646))",,"[8946842597, 8946842598, 8946842599, 8946842600, 8946842597]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048375,,,"POLYGON ((-121.432424 37.75278, -121.432574 37.75278, -121.432574 37.752642, -121.432424 37.752642, -121.432424 37.75278))",,"[8946842601, 8946842602, 8946842603, 8946842604, 8946842601]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048376,,,"POLYGON ((-121.432244 37.75268, -121.432244 37.752782, -121.432392 37.752782, -121.432392 37.752614, -121.432271 37.752614, -121.432271 37.75268, -121.432244 37.75268))",,"[8946842605, 8946842606, 8946842607, 8946842608, 8946842609, 8946842610, 8946842605]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048377,,,"POLYGON ((-121.432051 37.752612, -121.432051 37.752771, -121.432191 37.752771, -121.432191 37.752612, -121.432051 37.752612))",,"[8946842611, 8946842612, 8946842613, 8946842614, 8946842611]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048378,,,"POLYGON ((-121.431836 37.752646, -121.431837 37.752787, -121.431883 37.752787, -121.431883 37.75277, -121.431988 37.752769, -121.431986 37.752621, -121.431927 37.752621, -121.431927 37.752646, -121.431836 37.752646))",,"[8946842615, 8946842616, 8946842617, 8946842618, 8946842619, 8946842620, 8946842621, 8946842622, 8946842615]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048379,,,"POLYGON ((-121.431802 37.752776, -121.431802 37.752648, -121.431702 37.752648, -121.431702 37.752625, -121.43163 37.752625, -121.43163 37.752776, -121.431802 37.752776))",,"[8946842623, 8946842624, 8946842625, 8946842626, 8946842627, 8946842628, 8946842623]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048380,,,"POLYGON ((-121.432566 37.752358, -121.432432 37.752358, -121.432432 37.752464, -121.432566 37.752464, -121.432566 37.752358))",,"[8946842630, 8946842631, 8946842632, 8946842633, 8946842630]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048381,,,"POLYGON ((-121.432236 37.752352, -121.432236 37.752489, -121.432392 37.752489, -121.432392 37.752352, -121.432236 37.752352))",,"[8946842634, 8946842635, 8946842636, 8946842637, 8946842634]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048382,,,"POLYGON ((-121.432188 37.752489, -121.432188 37.752358, -121.432043 37.752358, -121.432043 37.752489, -121.432188 37.752489))",,"[8946842638, 8946842639, 8946842640, 8946842641, 8946842638]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048383,,,"POLYGON ((-121.431845 37.752489, -121.431957 37.752489, -121.431957 37.752371, -121.431845 37.752371, -121.431845 37.752489))",,"[8946842642, 8946842643, 8946842644, 8946842645, 8946842642]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048384,,,"POLYGON ((-121.431802 37.752441, -121.431802 37.752356, -121.431646 37.752356, -121.431646 37.752489, -121.431756 37.752489, -121.431756 37.752441, -121.431802 37.752441))",,"[8946842646, 8946842647, 8946842648, 8946842649, 8946842650, 8946842651, 8946842646]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048385,,,"POLYGON ((-121.431592 37.752464, -121.431592 37.752354, -121.431448 37.752354, -121.431448 37.752464, -121.431592 37.752464))",,"[8946842652, 8946842653, 8946842654, 8946842655, 8946842652]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048386,,,"POLYGON ((-121.4314 37.752364, -121.431261 37.752366, -121.431263 37.752508, -121.431402 37.752507, -121.4314 37.752364))",,"[8946842656, 8946842657, 8946842658, 8946842659, 8946842656]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048387,,,"POLYGON ((-121.431161 37.752455, -121.431212 37.752455, -121.431212 37.752358, -121.431064 37.752358, -121.431064 37.752479, -121.431161 37.752479, -121.431161 37.752455))",,"[8946842660, 8946842661, 8946842662, 8946842663, 8946842664, 8946842665, 8946842660]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048388,,,"POLYGON ((-121.430863 37.752487, -121.431005 37.752487, -121.431005 37.752373, -121.430863 37.752373, -121.430863 37.752487))",,"[8946842666, 8946842667, 8946842668, 8946842669, 8946842666]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048791,,,"POLYGON ((-121.430809 37.752415, -121.430809 37.752364, -121.430662 37.752364, -121.430662 37.752489, -121.430772 37.752489, -121.430772 37.752415, -121.430809 37.752415))",,"[8946823933, 8946823934, 8946823935, 8946823936, 8946823937, 8946823938, 8946823933]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048792,,,"POLYGON ((-121.430608 37.752413, -121.430608 37.752373, -121.430469 37.752373, -121.430469 37.752487, -121.430576 37.752487, -121.430576 37.752413, -121.430608 37.752413))",,"[8946823939, 8946823940, 8946823941, 8946823942, 8946823943, 8946823944, 8946823939]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048793,,,"POLYGON ((-121.430412 37.752402, -121.430377 37.752402, -121.430377 37.752352, -121.43027 37.752352, -121.43027 37.752466, -121.430412 37.752466, -121.430412 37.752402))",,"[8946823945, 8946823946, 8946823947, 8946823948, 8946823949, 8946823950, 8946823945]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048794,,,"POLYGON ((-121.430061 37.752491, -121.430224 37.752491, -121.430224 37.752366, -121.430061 37.752366, -121.430061 37.752491))",,"[8946823951, 8946823952, 8946823953, 8946823954, 8946823951]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048795,,,"POLYGON ((-121.42976 37.752528, -121.42976 37.752347, -121.429656 37.752347, -121.429656 37.752528, -121.42976 37.752528))",,"[8946823956, 8946823957, 8946823958, 8946823959, 8946823956]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048796,,,"POLYGON ((-121.429516 37.752485, -121.429621 37.752485, -121.429621 37.752349, -121.429469 37.752349, -121.429469 37.75243, -121.429516 37.75243, -121.429516 37.752485))",,"[8946823960, 8946823961, 8946823962, 8946823963, 8946823964, 8946823965, 8946823960]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048797,,,"POLYGON ((-121.429272 37.752349, -121.429272 37.752483, -121.429417 37.752483, -121.429417 37.752349, -121.429272 37.752349))",,"[8946823966, 8946823967, 8946823968, 8946823969, 8946823966]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048798,,,"POLYGON ((-121.429085 37.752454, -121.429188 37.752454, -121.429189 37.752528, -121.429232 37.752528, -121.429231 37.752358, -121.429085 37.752359, -121.429085 37.752454))",,"[8946823970, 8946823971, 8946823972, 8946823973, 8946823974, 8946823975, 8946823970]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048799,,,"POLYGON ((-121.428964 37.752494, -121.429044 37.752494, -121.429044 37.752366, -121.428891 37.752366, -121.428891 37.752466, -121.428964 37.752466, -121.428964 37.752494))",,"[8946823976, 8946823977, 8946823978, 8946823979, 8946823980, 8946823981, 8946823976]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048800,,,"POLYGON ((-121.428857 37.752449, -121.428857 37.752349, -121.428706 37.752349, -121.428706 37.752449, -121.428857 37.752449))",,"[8946823982, 8946823983, 8946823984, 8946823985, 8946823982]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048801,,,"POLYGON ((-121.428516 37.752453, -121.428661 37.752453, -121.428661 37.75236, -121.428516 37.75236, -121.428516 37.752453))",,"[8946823986, 8946823987, 8946823988, 8946823989, 8946823986]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048802,,,"POLYGON ((-121.428478 37.752364, -121.428323 37.752364, -121.428323 37.75247, -121.428478 37.75247, -121.428478 37.752364))",,"[8946823990, 8946823991, 8946823992, 8946823993, 8946823990]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048803,,,"POLYGON ((-121.42828 37.75247, -121.42828 37.752371, -121.428135 37.752371, -121.428135 37.75247, -121.42828 37.75247))",,"[8946823994, 8946823995, 8946823996, 8946823997, 8946823994]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048804,,,"POLYGON ((-121.4281 37.752364, -121.427958 37.752364, -121.427958 37.752496, -121.4281 37.752496, -121.4281 37.752364))",,"[8946823998, 8946823999, 8946824000, 8946824001, 8946823998]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048805,,,"POLYGON ((-121.427572 37.752521, -121.427714 37.752521, -121.427714 37.752364, -121.427572 37.752364, -121.427572 37.752521))",,"[8946824003, 8946824004, 8946824005, 8946824006, 8946824003]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048806,,,"POLYGON ((-121.427502 37.752428, -121.42754 37.752428, -121.42754 37.752362, -121.427435 37.752362, -121.427435 37.752411, -121.427403 37.752411, -121.427403 37.75253, -121.427502 37.75253, -121.427502 37.752428))",,"[8946824007, 8946824008, 8946824009, 8946824010, 8946824011, 8946824012, 8946824013, 8946824014, 8946824007]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048807,,,"POLYGON ((-121.427196 37.752371, -121.427196 37.752513, -121.427349 37.752513, -121.427349 37.752371, -121.427196 37.752371))",,"[8946824015, 8946824016, 8946847117, 8946847118, 8946824015]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048808,,,"POLYGON ((-121.427132 37.75253, -121.42713 37.752466, -121.42717 37.752465, -121.427166 37.752353, -121.427029 37.752356, -121.427035 37.752532, -121.427132 37.75253))",,"[8946847119, 8946847120, 8946847121, 8946847122, 8946847123, 8946847124, 8946847119]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048809,,,"POLYGON ((-121.426979 37.752368, -121.426823 37.752368, -121.426823 37.752508, -121.426979 37.752508, -121.426979 37.752368))",,"[8946847125, 8946847126, 8946847127, 8946847128, 8946847125]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048810,,,"POLYGON ((-121.426802 37.752515, -121.426802 37.752366, -121.426646 37.752366, -121.426646 37.752515, -121.426802 37.752515))",,"[8946847129, 8946847130, 8946847131, 8946847132, 8946847129]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048811,,,"POLYGON ((-121.426456 37.752362, -121.426456 37.75253, -121.426593 37.75253, -121.426593 37.752415, -121.426555 37.752415, -121.426555 37.752362, -121.426456 37.752362))",,"[8946847133, 8946847134, 8946847135, 8946847136, 8946847137, 8946847138, 8946847133]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048812,,,"POLYGON ((-121.426043 37.753164, -121.426043 37.753234, -121.426236 37.753234, -121.426236 37.753164, -121.426043 37.753164))",,"[8946847139, 8946847140, 8946847141, 8946847142, 8946847139]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048813,,,"POLYGON ((-121.426182 37.752933, -121.426097 37.752933, -121.426097 37.752873, -121.426011 37.752873, -121.426011 37.752942, -121.426054 37.752942, -121.426054 37.753045, -121.426182 37.753045, -121.426182 37.752933))",,"[8946847143, 8946847144, 8946847145, 8946847146, 8946847147, 8946847148, 8946847149, 8946847150, 8946847143]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048814,,,"POLYGON ((-121.426231 37.752714, -121.426051 37.752714, -121.426051 37.752801, -121.426274 37.752801, -121.426274 37.752747, -121.426231 37.752747, -121.426231 37.752714))",,"[8946847151, 8946847152, 8946847153, 8946847154, 8946847155, 8946847156, 8946847151]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048815,,,"POLYGON ((-121.426384 37.752585, -121.426384 37.752464, -121.426276 37.752464, -121.426276 37.752519, -121.426193 37.752519, -121.426193 37.752458, -121.426062 37.752458, -121.426062 37.752508, -121.425979 37.752508, -121.425979 37.752585, -121.426384 37.752585))",,"[8946847157, 8946847158, 8946847159, 8946847160, 8946847161, 8946847162, 8946847163, 8946847164, 8946847165, 8946847166, 8946847157]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048816,,,"POLYGON ((-121.426105 37.752282, -121.425981 37.752282, -121.425981 37.752403, -121.426236 37.752403, -121.426236 37.75232, -121.426105 37.75232, -121.426105 37.752282))",,"[8946847167, 8946847168, 8946847169, 8946847170, 8946847171, 8946847172, 8946847167]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048817,,,"POLYGON ((-121.425501 37.753181, -121.425501 37.753255, -121.425651 37.753255, -121.425651 37.753181, -121.425501 37.753181))",,"[8946847173, 8946847174, 8946847175, 8946847176, 8946847173]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048818,,,"POLYGON ((-121.425525 37.753083, -121.425525 37.75316, -121.425657 37.75316, -121.425657 37.753083, -121.425525 37.753083))",,"[8946847177, 8946847178, 8946847179, 8946847180, 8946847177]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048819,,,"POLYGON ((-121.42545 37.752958, -121.42545 37.753034, -121.425654 37.753034, -121.425654 37.752958, -121.42545 37.752958))",,"[8946847181, 8946847182, 8946847183, 8946847184, 8946847181]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048820,,,"POLYGON ((-121.425287 37.75303, -121.42537 37.75303, -121.42537 37.752935, -121.425287 37.752935, -121.425287 37.75303))",,"[8946847185, 8946847186, 8946847187, 8946847188, 8946847185]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048821,,,"POLYGON ((-121.425447 37.752901, -121.425651 37.752901, -121.425651 37.752816, -121.425447 37.752816, -121.425447 37.752901))",,"[8946847189, 8946847190, 8946847191, 8946847192, 8946847189]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048822,,,"POLYGON ((-121.425362 37.752814, -121.425437 37.752814, -121.425437 37.752761, -121.425362 37.752761, -121.425362 37.752814))",,"[8946847193, 8946847194, 8946847195, 8946847196, 8946847193]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,967048823,,,"POLYGON ((-121.425458 37.752737, -121.425643 37.752737, -121.425643 37.752663, -121.425458 37.752663, -121.425458 37.752737))",,"[8946847197, 8946847198, 8946847199, 8946847200, 8946847197]",,,,,,,,,yes,,,,,,,,,,,,,,,,microsoft/BuildingFootprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
